Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[Lorg.apache.lucene.analysis.BaseTokenStreamTestCase;,55,1,0.0022606765588392454,4.110321016071355E-5
class [[[[D,50,3,0.0020551605080356776,1.2330963048214067E-4
class [Lorg.junit.rules.TestRule;,141,141,0.005795552632660611,0.005795552632660611
class [Lorg.elasticsearch.test.ESTokenStreamTestCase;,7,7,2.877224711249949E-4,2.877224711249949E-4
class [Lorg.apache.lucene.util.LuceneTestCase;,10,10,4.110321016071355E-4,4.110321016071355E-4
class java.util.HashSet,15541,878,0.6387849891076494,0.0360886185211065
class [[[Ljava.lang.String;,9,2,3.6992889144642194E-4,8.22064203214271E-5
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,91,3,0.003740392124624933,1.2330963048214067E-4
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,81,2,0.0033293600230177977,8.22064203214271E-5
class [Ljava.util.Locale;,116,4,0.004767972378642772,1.644128406428542E-4
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,71,4,0.0029183279214106623,1.644128406428542E-4
class [[[[I,15,2,6.165481524107033E-4,8.22064203214271E-5
class [[[B,14,1,5.754449422499898E-4,4.110321016071355E-5
class java.lang.Integer,1,1,4.110321016071355E-5,4.110321016071355E-5
class [[[C,52,3,0.0021373669283571047,1.2330963048214067E-4
class java.lang.Boolean,9,2,3.6992889144642194E-4,8.22064203214271E-5
class [B,7302,43,0.3001356405935304,0.0017674380369106827
class [[Ljava.util.Locale;,39,4,0.0016030251962678285,1.644128406428542E-4
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,48,5,0.0019729540877142506,2.0551605080356775E-4
class [[[[C,100,3,0.004110321016071355,1.2330963048214067E-4
class [Z,79,42,0.0032471536026963707,0.0017263348267499692
class [[F,47,5,0.001931850877553537,2.0551605080356775E-4
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,17,2,6.987545727321304E-4,8.22064203214271E-5
class [[[[F,4,1,1.644128406428542E-4,4.110321016071355E-5
class [[[F,5,2,2.0551605080356775E-4,8.22064203214271E-5
class [[[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,6,1,2.4661926096428133E-4,4.110321016071355E-5
class [Ljava.lang.Class;,830,2,0.03411566443339225,8.22064203214271E-5
class [[I,93,7,0.00382259854494636,2.877224711249949E-4
class org.elasticsearch.common.settings.Settings$Builder,7800,1,0.3206050392535657,4.110321016071355E-5
class [[[D,132,4,0.005425623741214189,1.644128406428542E-4
class [I,24762,1199,1.0177976899995889,0.04928274898269555
class [Ljava.lang.Object;,14,11,5.754449422499898E-4,4.5213531176784905E-4
class [Lorg.apache.lucene.analysis.BaseTokenStreamTestCase;,122,13,0.005014591639607054,5.343417320892762E-4
class org.junit.rules.RuleChain,9410,7623,0.38678120761231455,0.3133297710551194
class [Ljava.util.Set;,56,1,0.002301779768999959,4.110321016071355E-5
class java.lang.Class,1402,25,0.0576267006453204,0.0010275802540178388
class java.lang.String,5590,14,0.22976694479838874,5.754449422499898E-4
class java.util.Locale,461,22,0.018948579884088948,9.042706235356981E-4
class [[[[[[[[D,6,1,2.4661926096428133E-4,4.110321016071355E-5
class [[[[[D,17,2,6.987545727321304E-4,8.22064203214271E-5
class [[D,467,4,0.01919519914505323,1.644128406428542E-4
class [[Lorg.junit.rules.TestRule;,5,5,2.0551605080356775E-4,2.0551605080356775E-4
class [[[[[[[C,1,1,4.110321016071355E-5,4.110321016071355E-5
class [[[[[[D,76,1,0.00312384397221423,4.110321016071355E-5
class [[[[[[[D,11,1,4.5213531176784905E-4,4.110321016071355E-5
class [F,2029,89,0.0833984134160878,0.003658185704303506
class [Ljava.util.Collection;,148,1,0.006083275103785606,4.110321016071355E-5
class [[[[[[C,8,2,3.288256812857084E-4,8.22064203214271E-5
class [[[I,35,4,0.0014386123556249743,1.644128406428542E-4
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,653,1,0.02684039623494595,4.110321016071355E-5
class [[[Ljava.lang.Class;,6,1,2.4661926096428133E-4,4.110321016071355E-5
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,537,3,0.02207242385630318,1.2330963048214067E-4
class [[[[[S,7,2,2.877224711249949E-4,8.22064203214271E-5
class [[S,197,5,0.00809733240166057,2.0551605080356775E-4
class [[[[S,17,3,6.987545727321304E-4,1.2330963048214067E-4
class [[Lorg.elasticsearch.test.ESTokenStreamTestCase;,34,1,0.0013975091454642608,4.110321016071355E-5
class [[[[[C,18,3,7.398577828928439E-4,1.2330963048214067E-4
class [[[Ljava.util.Locale;,2,1,8.22064203214271E-5,4.110321016071355E-5
