Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[[[D,4,1,1.8051356108127623E-4,4.512839027031906E-5
class [[[[Ljava.util.Locale;,90,3,0.004061555124328715,1.3538517081095717E-4
class [Lorg.junit.rules.TestRule;,1,1,4.512839027031906E-5,4.512839027031906E-5
class [Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,26,18,0.0011733381470282955,8.123110248657431E-4
class [[F,151,9,0.006814386930818178,4.0615551243287153E-4
class [[[Lorg.apache.lucene.util.LuceneTestCase;,17,3,7.67182634595424E-4,1.3538517081095717E-4
class [[[[[Ljava.util.Locale;,19,3,8.574394151360621E-4,1.3538517081095717E-4
class [[[[Ljava.util.concurrent.ExecutorService;,6,5,2.7077034162191434E-4,2.256419513515953E-4
class [[[[[I,39,5,0.0017600072205424433,2.256419513515953E-4
class [[J,30,5,0.0013538517081095717,2.256419513515953E-4
class [Ljava.lang.Iterable;,122,57,0.005505663612978925,0.0025723182454081865
class [[[[[D,4,1,1.8051356108127623E-4,4.512839027031906E-5
class java.lang.Class,791,24,0.03569655670382237,0.0010830813664876573
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,49,3,0.002211291123245634,1.3538517081095717E-4
class [[Ljava.lang.reflect.Type;,1,1,4.512839027031906E-5,4.512839027031906E-5
class [[[[[Lorg.junit.rules.RuleChain;,1,1,4.512839027031906E-5,4.512839027031906E-5
class [Ljava.util.List;,52,21,0.002346676294056591,9.476961956767003E-4
class [[Ljava.util.List;,8,2,3.6102712216255246E-4,9.025678054063812E-5
class [Ljava.lang.Class;,16,5,7.220542443251049E-4,2.256419513515953E-4
class [[[[[[Ljava.util.Locale;,2,2,9.025678054063812E-5,9.025678054063812E-5
class [[Ljava.lang.Iterable;,136,24,0.006137461076763392,0.0010830813664876573
class [[[[[S,1,1,4.512839027031906E-5,4.512839027031906E-5
class [[[[Ljava.lang.reflect.AnnotatedElement;,11,4,4.964122929735096E-4,1.8051356108127623E-4
class [[[[[Lorg.elasticsearch.common.logging.ESLogger;,6,3,2.7077034162191434E-4,1.3538517081095717E-4
class [[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,2,2,9.025678054063812E-5,9.025678054063812E-5
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,95,4,0.0042871970756803105,1.8051356108127623E-4
class [B,6927,71,0.3126043594025001,0.003204115709192653
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,1,1,4.512839027031906E-5,4.512839027031906E-5
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,5,4,2.256419513515953E-4,1.8051356108127623E-4
class java.util.ArrayList$SubList,817,715,0.03686989485085067,0.03226679904327812
class [[[[Lorg.apache.lucene.util.LuceneTestCase;,4,3,1.8051356108127623E-4,1.3538517081095717E-4
