Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[[Lorg.elasticsearch.common.settings.Settings$Builder;,7,1,3.018933022814508E-4,4.312761461163583E-5
class [[[Ljava.lang.reflect.GenericDeclaration;,49,2,0.0021132531159701556,8.625522922327166E-5
class [Ljava.lang.Class;,24,3,0.0010350627506792599,1.2938284383490748E-4
class [Lorg.apache.lucene.util.LuceneTestCase;,325,66,0.014016474748781645,0.0028464225643679646
class [[Ljava.lang.reflect.AnnotatedElement;,91,3,0.00392461292965886,1.2938284383490748E-4
class [[[[Ljava.lang.reflect.GenericDeclaration;,9,1,3.8814853150472245E-4,4.312761461163583E-5
class [[Lorg.elasticsearch.test.ESTokenStreamTestCase;,27,21,0.0011644455945141673,9.056799068443525E-4
class [[[[D,2,1,8.625522922327166E-5,4.312761461163583E-5
class [[[[B,9,2,3.8814853150472245E-4,8.625522922327166E-5
class [[[[J,5,1,2.1563807305817915E-4,4.312761461163583E-5
class [Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,75,1,0.0032345710958726873,4.312761461163583E-5
class [S,10307,40,0.4445163238021305,0.0017251045844654332
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,14,2,6.037866045629016E-4,8.625522922327166E-5
class [[[Lorg.elasticsearch.test.ESTokenStreamTestCase;,2,2,8.625522922327166E-5,8.625522922327166E-5
class [Lorg.elasticsearch.test.ESTokenStreamTestCase;,118,113,0.005089058524173028,0.0048734204511148484
class [[[C,10,2,4.312761461163583E-4,8.625522922327166E-5
class [[[[C,3,1,1.2938284383490748E-4,4.312761461163583E-5
class [[I,11,2,4.7440376072799414E-4,8.625522922327166E-5
class [[Ljava.util.Locale;,5,2,2.1563807305817915E-4,8.625522922327166E-5
class [Ljava.io.Serializable;,674,2,0.02906801224824255,8.625522922327166E-5
class [Lorg.junit.rules.TestRule;,9,9,3.8814853150472245E-4,3.8814853150472245E-4
