Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[[Ljava.util.concurrent.ExecutorService;,29,7,0.001338749884590527,3.23146523866679E-4
class [Lorg.junit.rules.TestRule;,23,2,0.0010617671498476596,9.232757824762257E-5
class [[[[[S,12,5,5.539654694857353E-4,2.308189456190564E-4
class [[[I,51,6,0.0023543532453143756,2.769827347428677E-4
class [[[[C,47,6,0.0021696980888191303,2.769827347428677E-4
class [Ljava.util.Set;,272,6,0.012556550641676668,2.769827347428677E-4
class java.lang.Boolean,17984,2,0.8302095836026221,9.232757824762257E-5
class [[S,161,10,0.0074323700489336165,4.616378912381128E-4
class [[J,130,9,0.0060012925860954665,4.1547410211430154E-4
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,3,3,1.3849136737143384E-4,1.3849136737143384E-4
class java.lang.String,18868,12,0.8710183731880713,5.539654694857353E-4
class [[[[[[[[J,2,1,9.232757824762257E-5,4.6163789123811284E-5
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,491,1,0.02266642045979134,4.6163789123811284E-5
class org.apache.lucene.util.LuceneTestCase$1,39,1,0.00180038777582864,4.6163789123811284E-5
class [Ljava.lang.Cloneable;,1,1,4.6163789123811284E-5,4.6163789123811284E-5
class [[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,2,2,9.232757824762257E-5,9.232757824762257E-5
class [Lorg.junit.rules.RuleChain;,15,2,6.924568368571692E-4,9.232757824762257E-5
class [[[[F,4,3,1.8465515649524513E-4,1.3849136737143384E-4
class [Ljava.lang.Class;,728,4,0.033607238482134615,1.8465515649524513E-4
class [[[[I,13,5,6.001292586095467E-4,2.308189456190564E-4
class [S,10515,14,0.48541224263687566,6.46293047733358E-4
class [D,3792,31,0.1750530883574924,0.0014310774628381498
class [[[[[I,2,2,9.232757824762257E-5,9.232757824762257E-5
class [Ljava.lang.Iterable;,18,2,8.309482042286031E-4,9.232757824762257E-5
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,33,6,0.0015234050410857724,2.769827347428677E-4
class [[D,56,7,0.002585172190933432,3.23146523866679E-4
class [Lorg.apache.lucene.util.LuceneTestCase;,24,8,0.0011079309389714707,3.6931031299049027E-4
class [Ljava.lang.Object;,12,10,5.539654694857353E-4,4.616378912381128E-4
class [[Ljava.lang.CharSequence;,172,7,0.00794017172929554,3.23146523866679E-4
class [[[Ljava.lang.String;,374,6,0.01726525713230542,2.769827347428677E-4
class java.lang.Class,932,23,0.04302465146339211,0.0010617671498476596
class [Ljava.lang.String;,1169,13,0.05396546948573539,6.001292586095467E-4
class [I,8096,22,0.3737420367463761,0.0010156033607238483
class [Ljava.lang.reflect.Type;,34,11,0.0015695688302095835,5.078016803619241E-4
class [[[[[[Ljava.lang.String;,2,2,9.232757824762257E-5,9.232757824762257E-5
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,5,3,2.308189456190564E-4,1.3849136737143384E-4
class [[[[D,3,3,1.3849136737143384E-4,1.3849136737143384E-4
class [[[[Ljava.lang.CharSequence;,18,4,8.309482042286031E-4,1.8465515649524513E-4
class [[Ljava.util.Collection;,4,2,1.8465515649524513E-4,9.232757824762257E-5
class java.util.HashSet,2851,666,0.13161296279198598,0.030745083556458313
class [[Ljava.lang.Iterable;,4,2,1.8465515649524513E-4,9.232757824762257E-5
