Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Ljava.lang.reflect.GenericDeclaration;,289,1,0.011836015890568046,4.095507228570259E-5
class [Ljava.lang.Class;,40,4,0.0016382028914281033,1.6382028914281035E-4
class [Ljava.lang.Object;,17,13,6.96236228856944E-4,5.324159397141336E-4
class [[[F,33,5,0.0013515173854281852,2.047753614285129E-4
class [[[[Ljava.util.concurrent.ExecutorService;,73,3,0.0029897202768562887,1.2286521685710776E-4
class [Ljava.util.concurrent.ExecutorService;,1211,2,0.04959659253798583,8.191014457140517E-5
class java.lang.String,5288,12,0.21657042224679526,4.91460867428431E-4
class [Ljava.lang.String;,2073,35,0.08489986484826145,0.0014334275299995904
class [[[Ljava.lang.Iterable;,2,1,8.191014457140517E-5,4.095507228570259E-5
class [[[[[[D,5,1,2.047753614285129E-4,4.095507228570259E-5
class [[Lorg.junit.rules.TestRule;,11,2,4.5050579514272843E-4,8.191014457140517E-5
class [[[[[[Ljava.util.concurrent.ExecutorService;,1,1,4.095507228570259E-5,4.095507228570259E-5
class [[[D,104,11,0.004259327517713069,4.5050579514272843E-4
class [[[Ljava.lang.String;,3,3,1.2286521685710776E-4,1.2286521685710776E-4
class [[[B,13,7,5.324159397141336E-4,2.866855059999181E-4
class [Ljava.io.Serializable;,2,2,8.191014457140517E-5,8.191014457140517E-5
class [Ljava.lang.CharSequence;,2,2,8.191014457140517E-5,8.191014457140517E-5
class [[C,36,7,0.001474382602285293,2.866855059999181E-4
class [Ljava.util.Collection;,12,4,4.91460867428431E-4,1.6382028914281035E-4
class [J,4010,64,0.16422983986566736,0.0026211246262849656
class [[[Ljava.lang.reflect.GenericDeclaration;,3,1,1.2286521685710776E-4,4.095507228570259E-5
class org.elasticsearch.index.analysis.KuromojiAnalysisTests,23777,23777,0.9737887537371503,0.9737887537371503
class [Ljava.lang.reflect.AnnotatedElement;,101,1,0.004136462300855961,4.095507228570259E-5
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,245,6,0.010033992709997133,2.457304337142155E-4
class [[[Ljava.lang.reflect.Type;,11,2,4.5050579514272843E-4,8.191014457140517E-5
class [Lorg.junit.Assert;,1,1,4.095507228570259E-5,4.095507228570259E-5
class [[[Ljava.util.Locale;,41,3,0.001679157963713806,1.2286521685710776E-4
class [[[C,5,5,2.047753614285129E-4,2.047753614285129E-4
class [[[[B,5,3,2.047753614285129E-4,1.2286521685710776E-4
class [[[[[D,11,4,4.5050579514272843E-4,1.6382028914281035E-4
class [Lorg.apache.lucene.util.LuceneTestCase;,1,1,4.095507228570259E-5,4.095507228570259E-5
class [[Ljava.lang.String;,41,10,0.001679157963713806,4.095507228570258E-4
class [[[[D,51,7,0.0020887086865708318,2.866855059999181E-4
class [[Ljava.lang.reflect.GenericDeclaration;,460,1,0.018839333251423188,4.095507228570259E-5
class [Lorg.elasticsearch.test.ESTestCase;,29,29,0.001187697096285375,0.001187697096285375
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,71,6,0.0029078101322848834,2.457304337142155E-4
class [[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,13,3,5.324159397141336E-4,1.2286521685710776E-4
class [S,3514,77,0.14391612401195888,0.003153540565999099
class [[[[[F,1,1,4.095507228570259E-5,4.095507228570259E-5
class [Lorg.apache.lucene.search.QueryCachingPolicy;,22,6,9.010115902854569E-4,2.457304337142155E-4
class [[Ljava.lang.Iterable;,106,3,0.004341237662284474,1.2286521685710776E-4
class [Ljava.lang.reflect.Type;,25,4,0.0010238768071425645,1.6382028914281035E-4
class org.junit.rules.RuleChain,15485,13265,0.6341892943441045,0.5432690338698448
class [[S,8,8,3.276405782856207E-4,3.276405782856207E-4
class [[[[Ljava.lang.reflect.Type;,2,2,8.191014457140517E-5,8.191014457140517E-5
class java.util.ArrayList,1,1,4.095507228570259E-5,4.095507228570259E-5
class [[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,68,4,0.002784944915427776,1.6382028914281035E-4
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,7,4,2.866855059999181E-4,1.6382028914281035E-4
class [[[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,1,1,4.095507228570259E-5,4.095507228570259E-5
class [[B,55,14,0.002252528975713642,5.733710119998362E-4
class [Ljava.util.Set;,46,3,0.0018839333251423188,1.2286521685710776E-4
class java.lang.Integer,1,1,4.095507228570259E-5,4.095507228570259E-5
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,33,3,0.0013515173854281852,1.2286521685710776E-4
class [[[[[Ljava.util.concurrent.ExecutorService;,24,3,9.82921734856862E-4,1.2286521685710776E-4
class [D,2215,41,0.09071548511283123,0.001679157963713806
class [[[[J,19,6,7.781463734283491E-4,2.457304337142155E-4
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,78,6,0.0031944956382848016,2.457304337142155E-4
class [[[Ljava.lang.Class;,4,2,1.6382028914281035E-4,8.191014457140517E-5
class org.apache.lucene.util.LuceneTestCase$1,79,1,0.0032354507105705043,4.095507228570259E-5
class [I,5291,45,0.21669328746365238,0.0018429782528566164
class java.lang.Class,994,24,0.04070934185198837,9.82921734856862E-4
class [[Ljava.lang.reflect.Type;,18,3,7.371913011426465E-4,1.2286521685710776E-4
class java.util.Locale,17183,26,0.7037310070852275,0.0010648318794282672
class java.util.ArrayList$SubList,3026,393,0.12393004873653601,0.016095343408281115
class [[[[I,342,3,0.014006634721710284,1.2286521685710776E-4
class [Ljava.util.Locale;,3867,7,0.1583732645288119,2.866855059999181E-4
