Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,74,1,0.0032400718069968038,4.3784754148605455E-5
class [S,10097,40,0.4420946626384693,0.0017513901659442182
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,14,2,6.129865580804764E-4,8.756950829721091E-5
class [[[Lorg.elasticsearch.test.ESTokenStreamTestCase;,2,2,8.756950829721091E-5,8.756950829721091E-5
class [Lorg.elasticsearch.test.ESTokenStreamTestCase;,118,113,0.0051666009895354435,0.004947677218792417
class [[[C,10,2,4.3784754148605456E-4,8.756950829721091E-5
class [[[[C,3,1,1.3135426244581636E-4,4.3784754148605455E-5
class [[I,11,2,4.8163229563466E-4,8.756950829721091E-5
class [[Ljava.util.Locale;,5,2,2.1892377074302728E-4,8.756950829721091E-5
class [Ljava.io.Serializable;,673,2,0.02946713954201147,8.756950829721091E-5
class [Lorg.junit.rules.TestRule;,9,9,3.940627873374491E-4,3.940627873374491E-4
