Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Lorg.elasticsearch.index.analysis.commongrams.CommonGramsTokenFilterFactoryTests;,62,62,0.002692959214698345,0.002692959214698345
class [[C,129,4,0.005603092559614299,1.7373930417408678E-4
class [Ljava.util.Collection;,136,1,0.005907136341918951,4.3434826043521695E-5
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,71,2,0.0030838726490900405,8.686965208704339E-5
class [[[B,14,1,6.080875646093037E-4,4.3434826043521695E-5
class [[[[Ljava.util.Set;,6,1,2.606089562611302E-4,4.3434826043521695E-5
class [B,7064,43,0.30682361117143725,0.001867697519871433
class [[[Ljava.lang.String;,6,2,2.606089562611302E-4,8.686965208704339E-5
class [[[[[[[D,8,1,3.4747860834817356E-4,4.3434826043521695E-5
class [[[[[D,16,2,6.949572166963471E-4,8.686965208704339E-5
class [Lorg.elasticsearch.test.ESTokenStreamTestCase;,6,6,2.606089562611302E-4,2.606089562611302E-4
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,13,1,5.64652738565782E-4,4.3434826043521695E-5
class [[[[[[[[D,5,1,2.1717413021760847E-4,4.3434826043521695E-5
class [[[[D,45,3,0.0019545671719584765,1.303044781305651E-4
class [[[S,69,4,0.002997002997002997,1.7373930417408678E-4
class [Lorg.junit.rules.TestRule;,138,138,0.005994005994005994,0.005994005994005994
class [[Lorg.junit.rules.TestRule;,5,5,2.1717413021760847E-4,2.1717413021760847E-4
class [C,7671,95,0.3331885505798549,0.004126308474134561
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,65,3,0.00282326369282891,1.303044781305651E-4
class [[[C,51,3,0.0022151761282196065,1.303044781305651E-4
class [[[J,10,2,4.3434826043521694E-4,8.686965208704339E-5
class java.lang.Integer,1,1,4.3434826043521695E-5,4.3434826043521695E-5
class [[[[[[D,57,1,0.0024757850844807365,4.3434826043521695E-5
