Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[[[[Ljava.util.concurrent.ExecutorService;,2,2,9.03954802259887E-5,9.03954802259887E-5
class [Lorg.junit.rules.TestRule;,1,1,4.519774011299435E-5,4.519774011299435E-5
class [[[Ljava.util.Locale;,88,6,0.003977401129943503,2.711864406779661E-4
class [Lorg.elasticsearch.common.logging.ESLogger;,67,37,0.0030282485875706214,0.001672316384180791
class [[[[[[[I,22,5,9.943502824858758E-4,2.2598870056497175E-4
class java.util.Locale,250,19,0.011299435028248588,8.587570621468927E-4
class [S,5392,61,0.24370621468926554,0.0027570621468926554
class [[[[D,4,1,1.807909604519774E-4,4.519774011299435E-5
class java.lang.Integer,1,1,4.519774011299435E-5,4.519774011299435E-5
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,5,4,2.2598870056497175E-4,1.807909604519774E-4
class [Ljava.lang.CharSequence;,2,2,9.03954802259887E-5,9.03954802259887E-5
class [[[[[[Ljava.lang.reflect.AnnotatedElement;,1,1,4.519774011299435E-5,4.519774011299435E-5
class [[Lorg.elasticsearch.common.logging.ESLogger;,118,27,0.005333333333333333,0.0012203389830508474
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,1,1,4.519774011299435E-5,4.519774011299435E-5
class org.junit.rules.RuleChain,8708,7958,0.39358192090395483,0.35968361581920905
class [[[F,35,8,0.0015819209039548022,3.615819209039548E-4
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,212,5,0.009581920903954802,2.2598870056497175E-4
class [Lorg.elasticsearch.test.ESTestCase;,19,19,8.587570621468927E-4,8.587570621468927E-4
class [[[Ljava.lang.Iterable;,46,2,0.00207909604519774,9.03954802259887E-5
class [[[[Ljava.lang.Iterable;,18,2,8.135593220338983E-4,9.03954802259887E-5
class [[[[[[[[I,6,3,2.711864406779661E-4,1.3559322033898305E-4
class [[[[I,86,3,0.003887005649717514,1.3559322033898305E-4
class [[[[F,10,6,4.519774011299435E-4,2.711864406779661E-4
class [Ljava.lang.Iterable;,122,57,0.005514124293785311,0.0025762711864406778
class [[[[S,4,2,1.807909604519774E-4,9.03954802259887E-5
class [[[[[[I,28,5,0.0012655367231638418,2.2598870056497175E-4
class [Lorg.apache.lucene.util.LuceneTestCase;,148,101,0.006689265536723164,0.00456497175141243
class [[D,134,8,0.006056497175141243,3.615819209039548E-4
class [[[Lorg.elasticsearch.common.logging.ESLogger;,23,7,0.00103954802259887,3.1638418079096045E-4
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,11,3,4.971751412429379E-4,1.3559322033898305E-4
class [[[[[[[[[I,1,1,4.519774011299435E-5,4.519774011299435E-5
class java.util.ArrayList,3,2,1.3559322033898305E-4,9.03954802259887E-5
class [D,2410,96,0.10892655367231638,0.004338983050847458
class [[[[Ljava.util.concurrent.ExecutorService;,6,5,2.711864406779661E-4,2.2598870056497175E-4
class [Ljava.lang.reflect.AnnotatedElement;,106,6,0.004790960451977401,2.711864406779661E-4
class [[[Ljava.lang.String;,2,2,9.03954802259887E-5,9.03954802259887E-5
class java.util.HashSet,1710,658,0.07728813559322034,0.029740112994350282
class [[[D,28,4,0.0012655367231638418,1.807909604519774E-4
class [Ljava.util.List;,52,21,0.0023502824858757064,9.491525423728814E-4
class [[[[[Ljava.util.Locale;,19,3,8.587570621468927E-4,1.3559322033898305E-4
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,95,4,0.004293785310734463,1.807909604519774E-4
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,49,3,0.002214689265536723,1.3559322033898305E-4
class [[Ljava.lang.reflect.Type;,1,1,4.519774011299435E-5,4.519774011299435E-5
class [Ljava.util.Locale;,323,6,0.014598870056497175,2.711864406779661E-4
class java.lang.Class,791,24,0.03575141242937853,0.0010847457627118644
class [Ljava.lang.String;,123,15,0.005559322033898305,6.779661016949153E-4
class [[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,2,2,9.03954802259887E-5,9.03954802259887E-5
class [Lorg.junit.rules.RuleChain;,259,74,0.011706214689265537,0.003344632768361582
class [Ljava.lang.Class;,16,5,7.231638418079096E-4,2.2598870056497175E-4
class [B,6927,71,0.3130847457627119,0.003209039548022599
class [[Ljava.lang.reflect.AnnotatedElement;,213,4,0.009627118644067796,1.807909604519774E-4
class [[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,2,2,9.03954802259887E-5,9.03954802259887E-5
class java.util.ArrayList$SubList,817,709,0.036926553672316384,0.032045197740112996
class [[Ljava.lang.reflect.GenericDeclaration;,1,1,4.519774011299435E-5,4.519774011299435E-5
