Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Ljava.lang.reflect.AnnotatedElement;,2,1,8.354916868577158E-5,4.177458434288579E-5
class org.elasticsearch.index.query.SimpleIndexQueryParserTests,27413,27413,1.1451666805915282,1.1451666805915282
class [[Ljava.util.Locale;,12,7,5.012950121146294E-4,2.9242209040020054E-4
class org.apache.lucene.index.memory.MemoryIndex$MemoryIndexReader$MemoryFields,42075,1,1.7576656362269196,4.177458434288579E-5
class [Lorg.elasticsearch.test.ElasticsearchTestCase;,2,2,8.354916868577158E-5,8.354916868577158E-5
class [Lorg.elasticsearch.common.xcontent.ToXContent$Params;,6,2,2.506475060573147E-4,8.354916868577158E-5
class [[Lorg.elasticsearch.common.xcontent.ToXContent$Params;,1,1,4.177458434288579E-5,4.177458434288579E-5
class [F,619,37,0.0258584677082463,0.0015456596206867741
class [[D,14,5,5.848441808004011E-4,2.0887292171442893E-4
class [[[Ljava.util.Locale;,2,2,8.354916868577158E-5,8.354916868577158E-5
class [[[[S,1,1,4.177458434288579E-5,4.177458434288579E-5
class [Ljava.util.concurrent.ExecutorService;,130,2,0.0054306959645751525,8.354916868577158E-5
class [Lorg.elasticsearch.test.ElasticsearchSingleNodeTest;,1,1,4.177458434288579E-5,4.177458434288579E-5
class [[Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests$DummyQueryBuilder;,11,7,4.595204277717437E-4,2.9242209040020054E-4
class [Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests;,32,32,0.0013367866989723452,0.0013367866989723452
class java.lang.Float,915,5,0.0382237446737405,2.0887292171442893E-4
class [[[Ljava.lang.String;,3,3,1.2532375302865735E-4,1.2532375302865735E-4
class [Ljava.lang.Object;,3,3,1.2532375302865735E-4,1.2532375302865735E-4
class [Ljava.lang.Iterable;,70,35,0.002924220904002005,0.0014621104520010026
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,11,8,4.595204277717437E-4,3.341966747430863E-4
class [[[Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests$DummyQueryBuilder;,1,1,4.177458434288579E-5,4.177458434288579E-5
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,109,1,0.004553429693374551,4.177458434288579E-5
class java.util.ArrayList,48,48,0.0020051800484585177,0.0020051800484585177
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,26,5,0.0010861391929150306,2.0887292171442893E-4
class [J,463,276,0.01934163255075612,0.011529785278636477
class [Lorg.elasticsearch.index.search.morelikethis.MoreLikeThisFetchService;,2,2,8.354916868577158E-5,8.354916868577158E-5
class [D,494,36,0.02063664466538558,0.0015038850363438883
class [Lorg.junit.rules.RuleChain;,8,4,3.341966747430863E-4,1.6709833737154316E-4
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,37,6,0.0015456596206867741,2.506475060573147E-4
class [Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests$DummyQueryBuilder;,186,168,0.007770072687776757,0.007018130169604813
class [Lorg.apache.lucene.search.QueryCachingPolicy;,13,5,5.430695964575153E-4,2.0887292171442893E-4
class [[[Lorg.elasticsearch.common.component.AbstractComponent;,2,2,8.354916868577158E-5,8.354916868577158E-5
class [Lorg.apache.lucene.search.Query;,1,1,4.177458434288579E-5,4.177458434288579E-5
class [[[[I,5,3,2.0887292171442893E-4,1.2532375302865735E-4
class [[[Lorg.elasticsearch.index.query.BaseQueryBuilder;,4,1,1.6709833737154316E-4,4.177458434288579E-5
class [S,1712,31,0.07151808839502047,0.0012950121146294595
class java.lang.Class,154,17,0.006433285988804411,7.101679338290584E-4
class [[[I,20,4,8.354916868577157E-4,1.6709833737154316E-4
class [[[[[I,1,1,4.177458434288579E-5,4.177458434288579E-5
class [[Ljava.lang.Class;,2,1,8.354916868577158E-5,4.177458434288579E-5
class org.junit.rules.RuleChain,10021,9213,0.4186231097000585,0.38486924555100677
class java.lang.String,8687,16,0.36289581418664885,6.683933494861726E-4
class org.apache.lucene.util.BytesRef,16157,34,0.6749519592280057,0.0014203358676581168
class [[F,15,4,6.266187651432868E-4,1.6709833737154316E-4
class [Lorg.junit.rules.TestRule;,1,1,4.177458434288579E-5,4.177458434288579E-5
class [Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests$MockMoreLikeThisFetchService;,1,1,4.177458434288579E-5,4.177458434288579E-5
class [Ljava.lang.Class;,14,1,5.848441808004011E-4,4.177458434288579E-5
class [Ljava.lang.reflect.GenericDeclaration;,1,1,4.177458434288579E-5,4.177458434288579E-5
class [Lorg.apache.lucene.index.Fields;,2,2,8.354916868577158E-5,8.354916868577158E-5
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,3,3,1.2532375302865735E-4,1.2532375302865735E-4
class java.util.ArrayList$SubList,206,199,0.008605564374634472,0.008313142284234272
class [Lorg.elasticsearch.index.query.BaseQueryBuilder;,45,45,0.0018798562954298605,0.0018798562954298605
class [[Ljava.lang.String;,11,4,4.595204277717437E-4,1.6709833737154316E-4
class [Ljava.util.Locale;,55,7,0.0022976021388587185,2.9242209040020054E-4
class [Ljava.util.Set;,2,1,8.354916868577158E-5,4.177458434288579E-5
class [[Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests;,1,1,4.177458434288579E-5,4.177458434288579E-5
class [Lorg.elasticsearch.common.component.AbstractComponent;,63,63,0.0026317988136018047,0.0026317988136018047
class [[Lorg.elasticsearch.index.query.BaseQueryBuilder;,8,5,3.341966747430863E-4,2.0887292171442893E-4
class org.apache.lucene.util.LuceneTestCase$1,53,1,0.002214052970172947,4.177458434288579E-5
class [Ljava.util.Collection;,42,21,0.0017545325424012032,8.772662712006016E-4
class [[I,40,6,0.0016709833737154314,2.506475060573147E-4
class [Lorg.elasticsearch.common.xcontent.ToXContent;,1,1,4.177458434288579E-5,4.177458434288579E-5
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,4,3,1.6709833737154316E-4,1.2532375302865735E-4
class [[[D,3,3,1.2532375302865735E-4,1.2532375302865735E-4
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,1,1,4.177458434288579E-5,4.177458434288579E-5
