Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,7,1,3.188485014120434E-4,4.55497859160062E-5
class java.util.HashSet,37516,764,1.7088457684248883,0.034800036439828735
class [[F,34,3,0.0015486927211442107,1.3664935774801857E-4
class [[[[S,18,2,8.198961464881115E-4,9.10995718320124E-5
class [[[[Ljava.lang.reflect.GenericDeclaration;,9,1,4.0994807324405577E-4,4.55497859160062E-5
class [[S,219,5,0.009975403115605356,2.2774892958003098E-4
class [F,5137,84,0.23398925025052383,0.0038261820169445205
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,101,2,0.004600528377516626,9.10995718320124E-5
class [[D,70,4,0.0031884850141204336,1.821991436640248E-4
class [[Ljava.util.Set;,2,1,9.10995718320124E-5,4.55497859160062E-5
class [I,13542,1320,0.6168352008745559,0.06012571740912818
class [Ljava.lang.String;,29086,43,1.3248610731529562,0.0019586407943882663
class [[[[[S,5,1,2.2774892958003098E-4,4.55497859160062E-5
class [[[Lorg.elasticsearch.test.ESTokenStreamTestCase;,2,2,9.10995718320124E-5,9.10995718320124E-5
class [Ljava.lang.reflect.Type;,37,2,0.0016853420788922292,9.10995718320124E-5
class [[[[J,5,1,2.2774892958003098E-4,4.55497859160062E-5
