Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class java.lang.Boolean,3422,2,0.14116579349036756,8.250484715977063E-5
class [[S,7,7,2.8876696505919725E-4,2.8876696505919725E-4
class [[D,248,11,0.01023060104781156,4.537766593787385E-4
class [Ljava.lang.Class;,40,4,0.0016500969431954128,1.6500969431954127E-4
class [[Ljava.lang.reflect.GenericDeclaration;,448,1,0.018481085763788624,4.1252423579885316E-5
class [[[[F,16,3,6.600387772781651E-4,1.2375727073965596E-4
class [[[Lorg.junit.rules.TestRule;,2,2,8.250484715977063E-5,8.250484715977063E-5
class [Ljava.lang.Object;,17,13,7.012912008580504E-4,5.362815065385092E-4
class [[[[[[[[I,4,4,1.6500969431954127E-4,1.6500969431954127E-4
class [[I,291,5,0.012004455261746627,2.062621178994266E-4
class java.lang.String,5250,12,0.21657522379439792,4.950290829586238E-4
class [[C,32,6,0.0013200775545563301,2.475145414793119E-4
class [Ljava.lang.CharSequence;,2,2,8.250484715977063E-5,8.250484715977063E-5
class [[[Ljava.lang.Iterable;,2,1,8.250484715977063E-5,4.1252423579885316E-5
class [[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,13,3,5.362815065385092E-4,1.2375727073965596E-4
class [[[[[[[D,2,1,8.250484715977063E-5,4.1252423579885316E-5
class [[B,49,14,0.0020213687554143807,5.775339301183945E-4
class [[[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,3,1,1.2375727073965596E-4,4.1252423579885316E-5
class java.util.HashSet,9691,778,0.39977723691266864,0.032094385545150775
class org.apache.lucene.util.LuceneTestCase$1,79,1,0.00325894146281094,4.1252423579885316E-5
class [[[[[[D,5,1,2.062621178994266E-4,4.1252423579885316E-5
class [[[[Ljava.util.concurrent.ExecutorService;,73,3,0.0030114269213316284,1.2375727073965596E-4
class [[[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,1,1,4.1252423579885316E-5,4.1252423579885316E-5
class [D,2187,41,0.09021905036920919,0.001691349366775298
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,4,3,1.6500969431954127E-4,1.2375727073965596E-4
class [[Ljava.lang.reflect.Type;,15,3,6.187863536982797E-4,1.2375727073965596E-4
class [Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,78,6,0.0032176890392310547,2.475145414793119E-4
class [[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,7,4,2.8876696505919725E-4,1.6500969431954127E-4
class [B,3549,287,0.146404851285013,0.011839445567427087
class [[[I,66,5,0.002722659956272431,2.062621178994266E-4
class [Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,245,6,0.010106843777071902,2.475145414793119E-4
class [[[[D,50,7,0.0020626211789942657,2.8876696505919725E-4
class [[[[[F,1,1,4.1252423579885316E-5,4.1252423579885316E-5
class [[[[[[Ljava.util.concurrent.ExecutorService;,1,1,4.1252423579885316E-5,4.1252423579885316E-5
class [[[[Ljava.lang.reflect.Type;,2,2,8.250484715977063E-5,8.250484715977063E-5
class java.util.ArrayList$SubList,3014,387,0.12433480466977435,0.015964687925415617
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,290,1,0.011963202838166742,4.1252423579885316E-5
class [Ljava.util.Locale;,3839,7,0.15836805412317972,2.8876696505919725E-4
class [F,1452,86,0.05989851903799348,0.0035477084278701374
class [[[J,89,10,0.0036714656986097933,4.125242357988532E-4
class [Lorg.elasticsearch.test.ESTestCase;,29,29,0.0011963202838166742,0.0011963202838166742
class [[[[Ljava.util.Locale;,3,2,1.2375727073965596E-4,8.250484715977063E-5
class org.elasticsearch.index.analysis.KuromojiAnalysisTests,23611,23611,0.9740109731446722,0.9740109731446722
class [[[[J,19,6,7.837960480178211E-4,2.475145414793119E-4
class [[[B,12,7,4.950290829586238E-4,2.8876696505919725E-4
class [[[[B,4,3,1.6500969431954127E-4,1.2375727073965596E-4
class java.util.ArrayList,1,1,4.1252423579885316E-5,4.1252423579885316E-5
class [Ljava.io.Serializable;,2,2,8.250484715977063E-5,8.250484715977063E-5
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,49,9,0.0020213687554143807,3.7127181221896787E-4
class [[Ljava.lang.Iterable;,106,3,0.004372756899467844,1.2375727073965596E-4
class [Ljava.util.Set;,46,3,0.0018976114846747246,1.2375727073965596E-4
class [[[Ljava.util.Locale;,40,3,0.0016500969431954128,1.2375727073965596E-4
class java.lang.Integer,1,1,4.1252423579885316E-5,4.1252423579885316E-5
class [Ljava.util.concurrent.ExecutorService;,1191,2,0.049131636483643416,8.250484715977063E-5
class [[[F,33,5,0.0013613299781362156,2.062621178994266E-4
class [[Ljava.util.Locale;,189,7,0.007796708056598325,2.8876696505919725E-4
class [Ljava.lang.Iterable;,230,4,0.009488057423373624,1.6500969431954127E-4
class [[Lorg.junit.rules.TestRule;,10,2,4.125242357988532E-4,8.250484715977063E-5
class [Ljava.lang.String;,2057,35,0.08485623530382409,0.0014438348252959862
class [Lorg.junit.rules.RuleChain;,194,59,0.008002970174497751,0.002433892991213234
class [[[Ljava.util.concurrent.ExecutorService;,149,4,0.006146611113402913,1.6500969431954127E-4
class [I,5259,45,0.21694649560661688,0.0018563590610948394
class [[[D,103,11,0.004248999628728187,4.537766593787385E-4
class java.lang.Class,992,24,0.04092240419124624,9.900581659172476E-4
class [[[[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,1,1,4.1252423579885316E-5,4.1252423579885316E-5
class [[Lorg.elasticsearch.index.analysis.KuromojiAnalysisTests;,62,4,0.00255765026195289,1.6500969431954127E-4
class java.util.Locale,17106,26,0.7056639577575182,0.0010725630130770183
class org.junit.rules.RuleChain,15362,13159,0.6337197310341982,0.5428406418877109
class [Ljava.lang.reflect.GenericDeclaration;,280,1,0.01155067860236789,4.1252423579885316E-5
class [[F,106,7,0.004372756899467844,2.8876696505919725E-4
class [[[[I,341,3,0.014067076440740893,1.2375727073965596E-4
class [[[[[[I,128,7,0.0052803102182253205,2.8876696505919725E-4
class [Ljava.util.List;,166,3,0.006847902314260963,1.2375727073965596E-4
class [[Ljava.util.Set;,14,1,5.775339301183945E-4,4.1252423579885316E-5
class [[[C,4,4,1.6500969431954127E-4,1.6500969431954127E-4
class [[J,137,10,0.005651582030444288,4.125242357988532E-4
class [Ljava.lang.reflect.AnnotatedElement;,101,1,0.004166494781568417,4.1252423579885316E-5
