Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Ljava.lang.Object;,182,11,0.008357825128581926,5.051432770022043E-4
class [[[Ljava.lang.String;,71,5,0.003260470242468773,2.296105804555474E-4
class [Ljava.util.List;,4,2,1.836884643644379E-4,9.184423218221895E-5
class [[[D,210,7,0.00964364437913299,3.2145481263776637E-4
class [Ljava.util.Collection;,106,3,0.0048677443056576045,1.3776634827332844E-4
class java.util.ArrayList,3,3,1.3776634827332844E-4,1.3776634827332844E-4
class [Ljava.util.Set;,10,3,4.592211609110948E-4,1.3776634827332844E-4
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,480,1,0.02204261572373255,4.5922116091109475E-5
class [[[B,124,4,0.005694342395297576,1.836884643644379E-4
class java.lang.Object,7,1,3.2145481263776637E-4,4.5922116091109475E-5
class [[Ljava.lang.String;,213,9,0.009781410727406318,4.132990448199853E-4
class [[[[[Ljava.lang.CharSequence;,1,1,4.5922116091109475E-5,4.5922116091109475E-5
class [[[[[D,34,3,0.0015613519470977222,1.3776634827332844E-4
class [Ljava.lang.String;,654,15,0.0300330639235856,6.888317413666422E-4
class [[Lorg.apache.lucene.util.TestRuleIgnoreAfterMaxFailures;,56,3,0.002571638501102131,1.3776634827332844E-4
class [[Ljava.lang.reflect.Type;,6,2,2.755326965466569E-4,9.184423218221895E-5
class [Lorg.junit.rules.RuleChain;,11,3,5.051432770022043E-4,1.3776634827332844E-4
class java.util.HashSet,9580,513,0.4399338721528288,0.023558045554739164
class [[[[[Ljava.util.concurrent.ExecutorService;,11,2,5.051432770022043E-4,9.184423218221895E-5
class [Ljava.lang.reflect.GenericDeclaration;,76,6,0.0034900808229243203,2.755326965466569E-4
class [[D,269,9,0.01235304922850845,4.132990448199853E-4
class [S,8448,61,0.38795003673769285,0.002801249081557678
class [[Ljava.lang.Class;,2,1,9.184423218221895E-5,4.5922116091109475E-5
class [[[I,8,2,3.673769287288758E-4,9.184423218221895E-5
class [[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,14,2,6.429096252755327E-4,9.184423218221895E-5
class [[[Lorg.apache.lucene.search.QueryCachingPolicy;,32,5,0.0014695077149155032,2.296105804555474E-4
class [[I,20,9,9.184423218221896E-4,4.132990448199853E-4
class [[[Ljava.lang.Iterable;,2,2,9.184423218221895E-5,9.184423218221895E-5
class [I,6694,95,0.3074026451138869,0.004362601028655401
class [[[[[[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,2,2,9.184423218221895E-5,9.184423218221895E-5
class [[[S,39,7,0.0017909625275532696,3.2145481263776637E-4
class [[Lorg.junit.Assert;,2,2,9.184423218221895E-5,9.184423218221895E-5
class java.util.ArrayList$SubList,416,277,0.019103600293901544,0.012720426157237326
class [Lorg.elasticsearch.test.ESTestCase;,1,1,4.5922116091109475E-5,4.5922116091109475E-5
class java.lang.String,5482,12,0.2517450404114622,5.510653930933138E-4
class java.util.Locale,260,23,0.011939750183688464,0.001056208670095518
class [[[[Ljava.lang.reflect.GenericDeclaration;,2,2,9.184423218221895E-5,9.184423218221895E-5
class [F,4955,28,0.22754408523144745,0.0012858192505510655
class [[[[Lorg.apache.lucene.search.QueryCachingPolicy;,4,2,1.836884643644379E-4,9.184423218221895E-5
class [J,3938,57,0.18084129316678912,0.00261756061719324
class [Ljava.lang.Class;,20,7,9.184423218221896E-4,3.2145481263776637E-4
class [[[[[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,9,5,4.132990448199853E-4,2.296105804555474E-4
class org.junit.rules.RuleChain,24048,21440,1.1043350477590008,0.9845701689933872
class [[Ljava.lang.Iterable;,32,3,0.0014695077149155032,1.3776634827332844E-4
class [[[[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,52,4,0.002387950036737693,1.836884643644379E-4
class [[[[[[[Ljava.util.concurrent.ExecutorService;,1,1,4.5922116091109475E-5,4.5922116091109475E-5
class [[S,114,10,0.00523512123438648,4.592211609110948E-4
class [[C,39,9,0.0017909625275532696,4.132990448199853E-4
class [[[C,11,4,5.051432770022043E-4,1.836884643644379E-4
class [[Ljava.util.concurrent.ExecutorService;,201,9,0.009230345334313005,4.132990448199853E-4
class [[[Ljava.lang.reflect.Type;,3,1,1.3776634827332844E-4,4.5922116091109475E-5
class [[[[J,8,4,3.673769287288758E-4,1.836884643644379E-4
class [[[[[Ljava.lang.String;,1,1,4.5922116091109475E-5,4.5922116091109475E-5
class [[[[[S,1,1,4.5922116091109475E-5,4.5922116091109475E-5
class [Lorg.apache.lucene.util.LuceneTestCase;,3,3,1.3776634827332844E-4,1.3776634827332844E-4
class [Ljava.lang.Cloneable;,26,1,0.0011939750183688465,4.5922116091109475E-5
class [[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,65,2,0.002984937545922116,9.184423218221895E-5
class [[[Ljava.lang.reflect.GenericDeclaration;,10,3,4.592211609110948E-4,1.3776634827332844E-4
class [Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,74,3,0.0033982365907421013,1.3776634827332844E-4
class [[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,41,4,0.0018828067597354886,1.836884643644379E-4
class [Lorg.apache.lucene.search.QueryCachingPolicy;,307,5,0.01409808963997061,2.296105804555474E-4
class [[[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,85,3,0.0039033798677443055,1.3776634827332844E-4
class [[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,292,2,0.013409257898603968,9.184423218221895E-5
class [[[[C,7,5,3.2145481263776637E-4,2.296105804555474E-4
class [[[[I,3,2,1.3776634827332844E-4,9.184423218221895E-5
class [[[Ljava.util.Collection;,2,1,9.184423218221895E-5,4.5922116091109475E-5
class [[B,332,5,0.015246142542248348,2.296105804555474E-4
class [[Lorg.apache.lucene.search.QueryCachingPolicy;,183,6,0.008403747244673035,2.755326965466569E-4
class [[[[[[[[Lorg.elasticsearch.index.analysis.synonyms.SynonymsAnalysisTest;,2,1,9.184423218221895E-5,4.5922116091109475E-5
class java.lang.Boolean,17624,2,0.8093313739897134,9.184423218221895E-5
class [Lorg.junit.Assert;,57,56,0.00261756061719324,0.002571638501102131
class [[[[Ljava.lang.String;,23,2,0.001056208670095518,9.184423218221895E-5
class java.lang.Class,592,24,0.02718589272593681,0.0011021307861866275
class [Ljava.lang.reflect.AnnotatedElement;,11,5,5.051432770022043E-4,2.296105804555474E-4
class [[[Ljava.util.concurrent.ExecutorService;,152,7,0.0069801616458486405,3.2145481263776637E-4
class [[Ljava.lang.reflect.GenericDeclaration;,21,4,9.64364437913299E-4,1.836884643644379E-4
class [Ljava.lang.reflect.Type;,9,5,4.132990448199853E-4,2.296105804555474E-4
class [[[Ljava.lang.CharSequence;,10,4,4.592211609110948E-4,1.836884643644379E-4
class [[F,118,7,0.005418809698750918,3.2145481263776637E-4
class [[[[[[J,1,1,4.5922116091109475E-5,4.5922116091109475E-5
class [[[J,38,9,0.0017450404114621601,4.132990448199853E-4
class [B,7380,33,0.33890521675238794,0.0015154298310066127
class [[[F,16,6,7.347538574577516E-4,2.755326965466569E-4
