Classes of objects created,Number of objects created,Number of unique objects manipulated,Number of objects created (Normalized),Number of unique objects manipulated (Normalized)
class [Ljava.lang.Object;,12,9,4.4637875237138713E-4,3.3478406427854036E-4
class [B,1219,211,0.045344641595060076,0.007848826395863557
class [Ljava.lang.reflect.GenericDeclaration;,18,2,6.695681285570807E-4,7.439645872856452E-5
class [[[[Ljava.lang.CharSequence;,22,6,8.183610460142097E-4,2.2318937618569356E-4
class [D,1197,52,0.044526280549045866,0.0019343079269426775
class [[D,308,5,0.011457054644198937,1.859911468214113E-4
class [Lorg.apache.lucene.search.QueryCachingPolicy;,5,5,1.859911468214113E-4,1.859911468214113E-4
class [[[J,1,1,3.719822936428226E-5,3.719822936428226E-5
class [[[F,4,4,1.4879291745712903E-4,1.4879291745712903E-4
class [[S,2,2,7.439645872856452E-5,7.439645872856452E-5
class [[[Ljava.lang.Iterable;,28,3,0.0010415504221999033,1.1159468809284678E-4
class [[F,21,5,7.811628166499274E-4,1.859911468214113E-4
class [[[Ljava.lang.CharSequence;,70,5,0.002603876055499758,1.859911468214113E-4
class [[[Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests;,1,1,3.719822936428226E-5,3.719822936428226E-5
class [Ljava.util.Locale;,31,3,0.0011531451102927501,1.1159468809284678E-4
class [[[Ljava.util.concurrent.ExecutorService;,37,3,0.0013763344864784436,1.1159468809284678E-4
class [[[[[Lorg.apache.lucene.store.MockDirectoryWrapper$Throttling;,1,1,3.719822936428226E-5,3.719822936428226E-5
class [Lorg.apache.lucene.util.LuceneTestCase;,10,1,3.719822936428226E-4,3.719822936428226E-5
class [[[C,1,1,3.719822936428226E-5,3.719822936428226E-5
class [Ljava.lang.Iterable;,330,5,0.012275415690213147,1.859911468214113E-4
class [[Ljava.util.concurrent.ExecutorService;,86,5,0.0031990477253282744,1.859911468214113E-4
class [[C,24,4,8.927575047427743E-4,1.4879291745712903E-4
class java.lang.Class,345,16,0.01283338913067738,5.951716698285161E-4
class [[Ljava.lang.Iterable;,130,5,0.004835769817356694,1.859911468214113E-4
class java.lang.String,35561,13,1.3228062344232414,4.8357698173566937E-4
class [[[D,60,4,0.0022318937618569356,1.4879291745712903E-4
class [[Ljava.util.Collection;,4,1,1.4879291745712903E-4,3.719822936428226E-5
class [Ljava.lang.Class;,70,4,0.002603876055499758,1.4879291745712903E-4
class [[[[Ljava.lang.Iterable;,4,2,1.4879291745712903E-4,7.439645872856452E-5
class [[[[[Ljava.lang.CharSequence;,5,4,1.859911468214113E-4,1.4879291745712903E-4
class [Ljava.util.Collection;,68,3,0.0025294795967711935,1.1159468809284678E-4
class [Ljava.util.List;,10,3,3.719822936428226E-4,1.1159468809284678E-4
class [[Lorg.junit.rules.RuleChain;,2,2,7.439645872856452E-5,7.439645872856452E-5
class [[I,5,2,1.859911468214113E-4,7.439645872856452E-5
class [Ljava.io.Serializable;,15,1,5.579734404642339E-4,3.719822936428226E-5
class org.apache.lucene.store.MockDirectoryWrapper$Throttling,257,1,0.009559944946620541,3.719822936428226E-5
class [[[[D,22,3,8.183610460142097E-4,1.1159468809284678E-4
class [[[[Ljava.util.concurrent.ExecutorService;,5,2,1.859911468214113E-4,7.439645872856452E-5
class [S,988,183,0.03675185061191087,0.006807275973663654
class [[[Ljava.lang.Class;,2,1,7.439645872856452E-5,3.719822936428226E-5
class [[Ljava.lang.reflect.GenericDeclaration;,2,1,7.439645872856452E-5,3.719822936428226E-5
class [Ljava.lang.String;,264,69,0.009820332552170517,0.002566677826135476
class [Lorg.elasticsearch.index.query.SimpleIndexQueryParserTests;,249,139,0.009262359111706283,0.005170553881635234
